run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
fixed-workflow-mutmut-col-mutmut-collections-core-x-transpose-mutmut-1-final-research-e-c9a9cfc92676,mutmut-col-mutmut-collections-core-x-transpose-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,2,1,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,218.98422777499945,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10-final-researc-ec67ba4428df,mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,3,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,7,7,1,1,280.71179121599926,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: The generated patch exactly repeats a previous failed patch. Revise the repair using the latest failing-test evidence. First invalid response: ```python
def camel_to_snake(name: str) -> str:
    """"""Convert simple CamelCase identifiers to snake_case.""""""
    first = re.sub(r""(.)([A-Z][A-Z]+)"", r""\1_\2"", name)
    second = re.sub(r""([a-z0-9])([A-Z])"", r""\1_\2"", first)
    normalized = second.replace(""-"", ""_"").lower()
    return re.sub(r""_+"", Raw response: ```python
def camel_to_snake(name: str) -> str:
    """"""Convert simple CamelCase identifiers to snake_case.""""""
    first = re.sub(r""(.)([A-Z][A-Z]+)"", r""\1_\2"", name)
    second = re.sub(r""([a-z0-9])([A-Z])"", r""\1_\2"", first)
    normalized = second.replace(""-"", ""_"").lower()
    return re.sub(r""_+"", ""_"", normalized).replace(""http_"", ""HTTP_"")
```"
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1-final-researc-2caeef767f49,mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,118.82486086899917,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31-final-research-1142f6df36f9,mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,2,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,0.8546450180001557,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        unit = candidate
        if value < 1024 or candidate == units[-1]:
            break
        value *= 1024
    if unit == ""B"":
        return f""{int(value)} {unit}""
    return f""{value:.1f} {unit}"" First invalid response: ```python
def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        uni Raw response: ```python
def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        unit = candidate
        if value < 1024 or candidate == units[-1]:
            break
        value *= 1024
    if unit == ""B"":
        return f""{int(value)} {unit}""
    return f""{value:.1f} {unit}""
```"
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2-final-researc-1dc429b1879e,mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,133.2757939610001,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11-final-c0632ca0d615,mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,124.33554040299896,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17-final-research-ev-7e45e807e995,mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,154.7104746240002,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1-final-rese-d2c7e8ce9cd0,mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,108.94923958799882,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1-final-resear-cc41886774e5,mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,82.27864114599834,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1-final-research-ae4fa429449e,mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,97.11098133299674,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19-final-resea-a9613a6d2b6d,mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,196.71488427800068,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12-final-research-103ccbc56573,mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,3,2,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,7,7,1,1,150.90692336199936,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: The generated patch exactly repeats a previous failed patch. Revise the repair using the latest failing-test evidence. First invalid response: ```python
def redact_terms(text: str, terms: Iterable[str]) -> str:
    """"""Replace case-insensitive literal terms with asterisks.""""""
    result = text
    for term in terms:
        if not term:
            continue
        pattern = re.compile(re.escape(term), flags=re.IGNORECASE)
        result = Raw response: ```python
def redact_terms(text: str, terms: Iterable[str]) -> str:
    """"""Replace case-insensitive literal terms with asterisks.""""""
    result = text
    for term in terms:
        if not term:
            continue
        pattern = re.compile(re.escape(term), flags=re.IGNORECASE)
        result = pattern.sub(""*"" * len(term), """")
    return result
```"
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4-final-a339d863f87e,mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,128.34367344099883,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10-final-research-evalu-d3fe903ed90c,mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,2,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,0.8368151589966146,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"") First invalid response: ```python
import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"")
``` Raw response: ```python
import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"")
```"
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2-final-researc-b96fc244ed22,mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,155.91182092000236,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1-final-research-a4eb7de4b198,mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,122.96229707999737,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
