run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
full-reflective-agent-mutmut-col-mutmut-collections-core-x-transpose-mutmut-1-final-res-3d6dfb420d62,mutmut-col-mutmut-collections-core-x-transpose-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,239.64948003699828,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10-final-d9dece1ebdc9,mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,6,3,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,6,6,1,1,364.0387321520029,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model did not return a valid tool decision after 2 attempt(s): Failed post-patch verification requires a meaningful reflection. Raw response: {
  ""reasoning_summary"": ""The last failed patch attempt was rolled back successfully, indicating that the current hypothesis may not have fully addressed the issue. The test failure suggests that there might be an error in how the camel-to-snake conversion logic is implemented."",
  ""plan"": [
    ""Re-evaluate the implementation of the camel_to_snake function to ensure it correctly converts camel case strings to snake case.""
  ],
  ""action"": {
    ""tool"": ""read_file"",
    ""arguments"": {""relative_p"
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1-final-2092992d3fe1,mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,212.60040739199758,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31-final-re-bc38b334d489,mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,167.82526532799966,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        unit = candidate
        if value < 1024 or candidate == units[-1]:
            break
        value *= 1024
    if unit == ""B"":
        return f""{int(value)} {unit}""
    return f""{value:.1f} {unit}"" First invalid response: ```python
def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        uni Raw response: ```python
def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        unit = candidate
        if value < 1024 or candidate == units[-1]:
            break
        value *= 1024
    if unit == ""B"":
        return f""{int(value)} {unit}""
    return f""{value:.1f} {unit}""
```"
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2-final-5017f856332a,mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,244.56133641600172,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11-bd2099557724,mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,240.3242191229947,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17-final-rese-4168a2fc6459,mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,268.355055480999,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1-fin-3f89ab86e18f,mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,236.91716077899764,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1-final-fdfc128f83c6,mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,225.88019088400324,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1-final-r-f9f7022a1a42,mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,failed,True,False,9,False,True,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,224.81524307800282,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19-fina-6988700f1b5c,mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,285.2384949339976,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12-final-re-dd4df3212a66,mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,6,6,1,1,253.98718451199966,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model did not return a valid tool decision after 2 attempt(s): Failed post-patch verification requires a meaningful reflection. Raw response: {
  ""reasoning_summary"": ""The last failed patch attempt was rolled back successfully, indicating that the current hypothesis may not have fully addressed the issue. The test failure suggests that the redact_terms function is not correctly handling empty strings or lists of terms."",
  ""plan"": [
    ""Re-evaluate the logic in the redact_terms function to ensure it handles edge cases like empty strings and lists.""
  ],
  ""action"": {
    ""tool"": ""read_file"",
    ""arguments"": {""relative_path"": ""src/mu"
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4-920ae6280a3c,mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,198.77112093500182,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10-final-researc-1241a1fdb9ac,mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,6,3,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,6,6,1,1,334.79554917100177,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model did not return a valid tool decision after 2 attempt(s): Failed post-patch verification requires a meaningful reflection. Raw response: {
  ""reasoning_summary"": ""The last failed patch attempt was rolled back successfully, but the test failures indicate that the current hypothesis may not be fully addressing the issue. The assertion error suggests that the slugify function is not correctly handling special characters like colons in the input string."",
  ""plan"": [
    ""Re-evaluate the logic of the slugify function to ensure it handles all edge cases, including special characters.""
  ],
  ""action"": {
    ""tool"": ""read_file"",
    ""a"
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2-final-1a6b61fdbd32,mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,219.28608868800075,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1-final-r-0404b5c1b97e,mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,238.2694437350001,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
