run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-pairwise-differences-mutm-d6a792075ff7,mutmut-col-mutmut-collections-core-x-pairwise-differences-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,272.28535899500275,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def pairwise_differences(numbers: list) -> list:
    if not numbers or len(numbers) < 2:
        raise ValueError(""Input list must contain at least two elements."")
    return [numbers[i] - numbers[i-1] for i in range(1, len(numbers))] First invalid response: ```python
def pairwise_differences(numbers: list) -> list:
    return [numbers[i] - numbers[i-1] for i in range(1, len(numbers))]
``` Raw response: ```python
def pairwise_differences(numbers: list) -> list:
    if not numbers or len(numbers) < 2:
        raise ValueError(""Input list must contain at least two elements."")
    return [numbers[i] - numbers[i-1] for i in range(1, len(numbers))]
```"
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-partition-by-sign-mutmut-faf76e0bc72f,mutmut-col-mutmut-collections-core-x-partition-by-sign-mutmut-4,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_boundary,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,160.51452036299452,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def partition_by_sign(values: Iterable[int]) -> tuple[list[int], list[int]]:
    """"""Partition values into negative and non-negative groups.""""""
    negative: list[int] = []
    non_negative: list[int] = []
    for value in values:
        target = negative if value <= 0 else non_negative
        target.append(value)
    return negative, non_negative First invalid response: ```python
def partition_by_sign(values: Iterable[int]) -> tuple[list[int], list[int]]:
    """"""Partition values into negative and non-negative groups.""""""
    negative: list[int] = []
    non_negative: list[int] = []
    for value in values:
        target = negative if value <= 0 else non_negative Raw response: ```python
def partition_by_sign(values: Iterable[int]) -> tuple[list[int], list[int]]:
    """"""Partition values into negative and non-negative groups.""""""
    negative: list[int] = []
    non_negative: list[int] = []
    for value in values:
        target = negative if value <= 0 else non_negative
        target.append(value)
    return negative, non_negative
```"
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-rotate-left-mutmut-3-fina-ef5b92476c27,mutmut-col-mutmut-collections-core-x-rotate-left-mutmut-3,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,268.1437652349996,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-take-until-mutmut-1-final-5cf78f5450c7,mutmut-col-mutmut-collections-core-x-take-until-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,251.45464557500236,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-transpose-mutmut-1-final-9bb769825a59,mutmut-col-mutmut-collections-core-x-transpose-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,5,1,0,0,1,0,,,,,test_verification_failed,,7,7,1,1,471.96969118099514,1,src/mutmut_collections/core.py,0,1,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10-fin-1b5eb0a71581,mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,6,3,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,6,6,1,1,505.657205866999,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: The generated patch exactly repeats a previous failed patch. Revise the repair using the latest failing-test evidence. First invalid response: ```python
def camel_to_snake(name: str) -> str:
    """"""Convert simple CamelCase identifiers to snake_case.""""""
    first = re.sub(r""(.)([A-Z][A-Z]+)"", r""\1_\2"", name)
    second = re.sub(r""([a-z0-9])([A-Z])"", r""\1_\2"", first)
    normalized = second.replace(""-"", ""_"").lower()
    return re.sub(r""_+"", Raw response: ```python
def camel_to_snake(name: str) -> str:
    """"""Convert simple CamelCase identifiers to snake_case.""""""
    first = re.sub(r""(.)([A-Z][A-Z]+)"", r""\1_\2"", name)
    second = re.sub(r""([a-z0-9])([A-Z])"", r""\1_\2"", first)
    normalized = second.replace(""-"", ""_"").lower()
    return re.sub(r""_+"", ""_"", normalized).replace("" "", ""_"")
```"
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1-fin-15c7bdb03d35,mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,399.8149583850027,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31-final-f61cbd8f91eb,mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,409.3204573949988,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def format_bytes(size: int) -> str:
    if size == 0:
        return ""0 B""
    
    units = [""B"", ""KiB"", ""MiB"", ""GiB"", ""TiB"", ""PiB"", ""EiB""]
    unit_index = 0
    
    while size >= 1024 and unit_index < len(units) - 1:
        size /= 1024
        unit_index += 1
    
    return f""{size:.1f} {units[unit_index]}"" First invalid response: ```python
def format_bytes(size: int) -> str:
    if size == 0:
        return ""0 B""
    
    units = [""B"", ""KiB"", ""MiB"", ""GiB"", ""TiB"", ""PiB"", ""EiB""]
    unit_index = 0
    
    while size >= 1024 and unit_index < len(units) - 1:
        size /= 1024
        unit_index += 1
    
    return f""{size:. Raw response: ```python
def format_bytes(size: int) -> str:
    if size == 0:
        return ""0 B""
    
    units = [""B"", ""KiB"", ""MiB"", ""GiB"", ""TiB"", ""PiB"", ""EiB""]
    unit_index = 0
    
    while size >= 1024 and unit_index < len(units) - 1:
        size /= 1024
        unit_index += 1
    
    return f""{size:.1f} {units[unit_index]}""
```"
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2-fin-14b50c48e6c8,mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,366.6681013060006,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-930eb7bc379a,mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,414.6534543529997,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def longest_common_prefix(strs: list[str]) -> str:
    if not strs:
        return """"
    
    prefix = strs[0]
    for s in strs[1:]:
        while s.find(prefix) != 0:
            prefix = prefix[:-1]
            if not prefix:
                return """"
    return prefix First invalid response: ```python
def longest_common_prefix(strs: list[str]) -> str:
    if not strs:
        return """"
    
    prefix = strs[0]
    for s in strs[1:]:
        while s.find(prefix) != 0:
            prefix = prefix[:-1]
            if not prefix:
                return """"
    return prefix
``` Raw response: ```python
def longest_common_prefix(strs: list[str]) -> str:
    if not strs:
        return """"
    
    prefix = strs[0]
    for s in strs[1:]:
        while s.find(prefix) != 0:
            prefix = prefix[:-1]
            if not prefix:
                return """"
    return prefix
```"
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17-final-r-e38f0bbe70fe,mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,414.73254659800295,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1-d66dfd751b85,mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,350.33979831000033,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1-fi-5cd432e97d82,mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,320.80976874199405,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1-fina-026031d932aa,mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,4,0,0,0,1,0,,,,,test_verification_failed,,7,7,1,1,429.89126331399893,1,src/mutmut_textdata/core.py,0,1,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19-f-6a4f126772ab,mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,failed,True,False,9,False,True,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,291.8083680990021,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12-final-be4cd3d18a70,mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,6,6,1,1,290.99050517299474,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: The generated patch exactly repeats a previous failed patch. Revise the repair using the latest failing-test evidence. First invalid response: ```python
def redact_terms(text: str, terms: Iterable[str]) -> str:
    """"""Replace case-insensitive literal terms with asterisks.""""""
    result = text
    for term in terms:
        if not term:
            continue
        pattern = re.compile(re.escape(term), flags=re.IGNORECASE)
        result = Raw response: ```python
def redact_terms(text: str, terms: Iterable[str]) -> str:
    """"""Replace case-insensitive literal terms with asterisks.""""""
    result = text
    for term in terms:
        if not term:
            continue
        pattern = re.compile(re.escape(term), flags=re.IGNORECASE)
        result = pattern.sub(""*"" * len(term), """")
    return result
```"
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmu-e45907e81694,mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,4,0,0,0,1,0,,,,,test_verification_failed,,7,7,1,1,450.60442684800364,1,src/mutmut_textdata/core.py,0,1,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10-final-rese-e990bcdf3c45,mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,406.9374482850035,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"") First invalid response: ```python
import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"")
``` Raw response: ```python
import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"")
```"
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2-fin-795c5d9c068c,mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,320.23205345199676,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1-fina-b7f59962a594,mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,278.634014301002,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
